what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426194782192
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426194789689
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1426194790790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426194792874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426194799468
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426194811411
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426194842137
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426194844088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426194884915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195249318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195249906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195279310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195279792
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195290259
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426195291974
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426195320980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426195336576
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426195342841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195346786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195357687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426195385396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426195404323
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426195405927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195409763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195418306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195425020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195439856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195440575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195449298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195459287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195471289
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426195488260
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426195529930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195532717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195670783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195674216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195675362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195683626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195695011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195698935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195701567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195706233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195727401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195731459
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426195743085
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426195756628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195761096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195762482
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426195763939
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195768246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195773690
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426195788154
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198101781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426198103355
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426198115420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198148184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198157590
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1426198157806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198177212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198178990
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1426198179134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198195145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198203569
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1426198203741
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198242968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198266127
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198267690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426198269547
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1426198272422
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426198274143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198282518
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1426198284494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198287387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198297431
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198303678
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198308970
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198333285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426198394322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198418436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198421379
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426198431892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198537218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198547663
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426198579664
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198583922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198597055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198600659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426198671798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198673611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426198736846
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198767501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198773286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198861798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198865694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198871928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198930229
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1426198932568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198935692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198944949
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426198945421
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426198945600
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198950315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198953862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198955630
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426198966851
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426198968099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198993386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426198998850
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426199001353
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199004015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199026274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199189245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199191151
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426199202434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199203764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199203995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199224819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199236244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199245796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199248504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199253306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199293341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199297568
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199301652
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199306027
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199308650
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199309465
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199343264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426199374509
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199375806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199378924
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199403183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426199411436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426199412248
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199413629
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199415655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199451270
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426199465155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199470413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199473629
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199484734
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199500073
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199504642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199505995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199507525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199534244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199534449
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199534625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426199544148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199548612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199561161
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199562666
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199564726
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199570247
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199571637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199576180
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199582051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426199596850
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199598071
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199600049
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199601882
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199608697
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199609960
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199611439
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199612983
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426199703296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199705068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199714925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199715128
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199756344
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199759199
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199762775
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199764994
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199766258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199771651
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199773017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1426199852563
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199857173
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1426199900242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199901636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199901845
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426199910128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426199912698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426199925088
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199947528
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199948878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1426199958419
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1426199959952
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426199981466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1426200034828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426200039001
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426200056286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426200058827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1426200195245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1426200199229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1426200204232
